objid,ra,dec,petroRad_r,z,class,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,snMedian,low_z
1237650796754567340,140.853322094769,0.440685823393913,3.409326,0.1388296,GALAXY,20.53382,18.51547,17.40232,16.93994,16.56103,0.08382309,0.009056837,0.005759166,0.005747694,0.01129321,18.62753,False
1237650796220186852,146.616745776403,0.137878297739803,5.353669,0.09155164,GALAXY,20.44929,18.46793,17.34797,16.85969,16.47566,0.1228579,0.01166498,0.007262232,0.006755167,0.01711191,12.64974,True
1237650796220121207,146.347076828446,0.0754094663738096,4.085065,0.06228172,GALAXY,20.62073,18.49798,17.37679,16.85269,16.43197,0.1312545,0.01101803,0.006925013,0.006282832,0.0150805,11.70439,True
1237650796219924631,145.956250242286,0.199401384693364,5.847335,0.1445547,GALAXY,19.64035,17.92587,16.81595,16.31913,15.91554,0.07756574,0.009532516,0.006036324,0.005594808,0.01393596,12.98687,False
1237650796219924616,145.939699621309,0.116911696391069,4.027347,0.1454365,GALAXY,19.49245,18.20696,17.44244,17.01279,16.76972,0.04451186,0.007899001,0.006293478,0.006087389,0.01722694,13.39976,False
1237657769628008681,129.454685024979,40.1877112262188,6.850532,0.09352122,GALAXY,18.84705,16.96717,16.04479,15.6116,15.28095,0.03606924,0.005015082,0.003619674,0.003635681,0.007411921,23.62021,True
1237650796217565359,140.521881435024,0.150901970842713,3.962552,0.06950609,GALAXY,18.98104,17.30594,16.39964,15.89865,15.53271,0.02998797,0.004959865,0.003864512,0.003697133,0.007594039,26.19533,True
1237657769628139765,129.683096294755,40.34654152552,6.92965,0.02461011,GALAXY,17.72578,16.10761,15.41315,15.05088,14.77753,0.01733036,0.003377951,0.002833166,0.002903972,0.005606412,29.44971,True
1237650795683184774,146.280188386132,-0.406953109840997,3.044617,0.06335986,GALAXY,18.92301,17.1036,16.21557,15.81424,15.49273,0.02503864,0.004275712,0.003425766,0.0033688,0.006208734,34.94787,True
1237650795683184714,146.222253348606,-0.375901187288793,5.047668,0.06740563,GALAXY,18.57239,17.18364,16.38426,15.94742,15.65451,0.02397914,0.00466081,0.003706852,0.003599927,0.00790955,23.74206,True
1237650795683053709,145.905928685701,-0.3683445185045,3.467536,0.09773864,GALAXY,19.86437,17.87822,16.82998,16.34087,15.95632,0.05415744,0.00646343,0.004434829,0.004196647,0.008540331,23.6932,True
1237648722830950599,156.311205833035,1.24868942456529,6.549961,0.1031016,GALAXY,18.984,17.04196,16.05167,15.63595,15.30397,0.038255,0.00482664,0.003535506,0.003598872,0.007180018,25.53494,False
1237648722830950579,156.274705516005,1.20056324995145,5.139578,0.1023865,GALAXY,19.33725,17.94087,17.32766,16.92705,16.69802,0.06466465,0.007721529,0.006805509,0.006671187,0.01688447,12.21434,False
1237648722830950551,156.242634272972,1.21891328667081,5.444365,0.1029905,GALAXY,19.37885,17.99448,17.29214,16.90149,16.60631,0.04775394,0.007755681,0.006389639,0.006796831,0.01702061,11.13997,False
1237648722830885066,156.17744312087,1.17238956808607,4.210021,0.1492639,GALAXY,20.82861,18.66862,17.53624,17.05781,16.68297,0.1275827,0.0105851,0.006622612,0.00658695,0.01447726,13.36959,False
1237648722828132569,149.821066995647,1.15346511408092,4.320192,0.07980989,GALAXY,19.87268,18.2436,17.46629,17.08575,16.79616,0.05830121,0.008205403,0.006328456,0.00674117,0.01553484,14.56993,True
1237648722828067036,149.707192747653,1.13439777087466,4.755152,0.07991444,GALAXY,19.35769,17.45943,16.52664,16.11278,15.79024,0.04643353,0.005777375,0.00418659,0.004312955,0.008954009,21.30506,True
1237648722826821732,146.767611713119,1.07468925506464,4.495751,0.08557262,GALAXY,19.90633,18.18135,17.22556,16.77164,16.44748,0.06993347,0.008882375,0.006020675,0.006109719,0.01399276,15.0125,True
1237648722294079727,156.329563983866,0.75935773955283,4.711328,0.09859677,GALAXY,19.76679,17.76198,16.76167,16.3285,15.97363,0.05537424,0.00678098,0.004701682,0.004854616,0.009698248,19.27924,True
1237651801770295447,148.413801251129,0.595327969549588,4.744313,0.09474918,GALAXY,19.08398,18.07086,17.68705,17.34249,17.20657,0.03625261,0.008300195,0.008308626,0.009096019,0.02618274,10.34709,True
1237651801770295403,148.395157349904,0.59627221120132,5.331429,0.09438431,GALAXY,19.59519,17.64058,16.60139,16.11595,15.77079,0.0695617,0.00768341,0.005063664,0.005051187,0.01050266,17.42707,True
1237651801770229959,148.290210904951,0.58347134140282,3.658486,0.08781833,GALAXY,20.03554,18.05356,17.04959,16.60285,16.27497,0.07684453,0.00847033,0.005710858,0.005785123,0.01227855,15.03879,True
1237651801770164478,148.236828752318,0.611036664081629,3.311278,0.09850378,GALAXY,20.21656,18.18165,17.14942,16.71467,16.39194,0.08047673,0.00857103,0.005721543,0.005810977,0.0121689,16.22894,True
1237651801770164434,148.182030992675,0.537232336471075,3.618914,0.0766632,GALAXY,20.35311,18.60078,17.65786,17.2053,16.87466,0.08271662,0.01020966,0.007090823,0.007172148,0.01591414,13.81495,True
1237651801770164404,148.167450016868,0.530412381093004,7.038192,0.0779044,GALAXY,18.45593,16.44624,15.47823,15.04279,14.72808,0.03069631,0.004047014,0.003053427,0.003081296,0.005601912,33.74606,True
1237651801234276482,150.363788718501,0.103116349078086,4.502098,0.1853262,GALAXY,20.12095,18.36524,17.16382,16.67496,16.35022,0.08845518,0.01024803,0.006077958,0.005810376,0.01472674,16.67446,False
1237657630064443408,178.698448360945,52.8219349586156,3.880563,0.06765651,GALAXY,18.64199,16.73141,15.83089,15.41257,15.12791,0.02575859,0.00392172,0.003092763,0.00311733,0.005251766,30.95489,True
1237657630064443495,178.730619147085,52.7695647020751,10.42808,0.06110916,GALAXY,17.031,15.89977,15.30144,14.96217,14.74562,0.0165711,0.003719894,0.003262733,0.00349753,0.007576498,18.4043,True
1237657630064443553,178.839320034825,52.8622930239286,7.146995,0.06643726,GALAXY,18.76914,16.95413,16.05125,15.63091,15.33661,0.03341541,0.004653824,0.003498589,0.003591887,0.006687519,23.69413,True
1237651800697340133,150.291370873314,-0.269037544529171,8.315207,0.087836,GALAXY,18.26155,16.81249,16.09176,15.70334,15.41287,0.03062235,0.004947901,0.004057028,0.004106216,0.01056485,17.92587,True
1237657630064574537,179.270193371048,52.81767975213,14.15045,0.03559956,GALAXY,16.58117,15.07341,14.43133,14.08344,13.80621,0.01180146,0.002529723,0.002249936,0.002342447,0.004030136,32.75971,True
1237651800697340087,150.267111091804,-0.225780366905349,5.652437,0.09226476,GALAXY,19.54036,17.39617,16.28024,15.75488,15.36571,0.07998786,0.007265968,0.004558832,0.004253102,0.009589794,20.66771,True
1237651800160927863,151.233788423417,-0.709552532657369,6.025908,0.08463703,GALAXY,18.91574,16.81844,15.85894,15.42605,15.09512,0.03721558,0.004521373,0.00339507,0.003210712,0.006100157,27.81557,True
1237651800160862539,151.21525157006,-0.64142813363984,6.925902,0.1959435,GALAXY,20.89232,18.80289,17.45426,16.94747,16.56167,0.1953122,0.0164662,0.008073786,0.007243076,0.0172686,10.84107,False
1237651800160862448,151.221252510227,-0.677094995468758,8.79272,0.09589524,GALAXY,18.85701,16.90928,15.96096,15.53154,15.20855,0.05146696,0.005738535,0.004073395,0.00386041,0.008623161,20.1427,True
1237651799625105528,153.711775089,-1.12267386138522,5.30997,0.0456965,GALAXY,18.55612,16.54407,15.64623,15.19382,14.90959,0.02644386,0.003892645,0.003071349,0.002998562,0.00544813,32.98018,True
1237651752921661579,145.850488780277,1.20352840894456,3.715484,0.06182272,GALAXY,18.84452,16.86828,15.89447,15.43987,15.06171,0.03254433,0.004335996,0.00339386,0.003259984,0.005659434,34.30495,True
1237651752921596015,145.793369479373,1.18567055270675,4.835554,0.06256682,GALAXY,19.83735,17.71152,16.67881,16.16741,15.75556,0.08582866,0.00746908,0.005112282,0.004691001,0.01015324,19.56821,True
1237651752387084486,151.22982027173,0.958944471411767,5.486936,0.1751854,GALAXY,20.01277,18.47289,17.40381,16.92891,16.6047,0.09380051,0.01285777,0.00793492,0.007951539,0.02024578,10.46532,False
1237651752385708153,148.014343385491,0.871195691366738,4.116875,0.1423475,GALAXY,20.04066,18.07631,16.94797,16.46,16.05084,0.08866373,0.009148261,0.005632939,0.005488046,0.01211044,16.92482,False
1237651752385708149,147.993313623078,0.936391522339015,4.360214,0.0880089,GALAXY,19.62909,18.37689,17.68291,17.2428,17.02374,0.05833832,0.01023055,0.008284443,0.008495856,0.02407199,10.17387,True
1237657630586962192,133.683698731245,40.4057054103324,5.768038,0.08797372,GALAXY,19.06276,17.79568,17.09238,16.70228,16.42217,0.05373027,0.008387341,0.0066497,0.006890954,0.01642297,11.35698,True
1237650797293469823,145.544621670334,0.939369465005601,4.88495,0.08390663,GALAXY,20.1829,18.04323,16.92529,16.38822,16.00094,0.09277908,0.008079492,0.005141423,0.004856819,0.01001995,17.13157,True
1237650796757778527,148.247245656614,0.502877747706114,4.288901,0.03552244,GALAXY,17.61104,16.71651,16.48015,16.28381,16.18628,0.01344366,0.004076229,0.004157265,0.004729437,0.01115849,19.53036,True
1237650796757647663,147.927994946922,0.494259353226544,5.625169,0.2429659,GALAXY,21.04255,18.83188,17.32951,16.76549,16.47752,0.2163849,0.01638554,0.007328111,0.006854731,0.0158643,11.15894,False
1237650796756533529,145.433887437417,0.564174256371872,9.115926,0.1461468,GALAXY,19.98982,18.0981,16.90623,16.35375,15.94334,0.1162697,0.0119129,0.006722009,0.00634092,0.01342874,10.372,False
1237650796219596962,145.218778031565,0.147038968861957,8.675579,0.08318624,GALAXY,19.0127,17.50219,16.70197,16.30967,16.0058,0.0481889,0.006889561,0.005448848,0.005436693,0.01526937,10.5155,True
1237657593540706558,127.469225282148,38.6923903668837,3.400544,0.1701729,GALAXY,20.09932,18.12289,17.14058,16.73565,16.42848,0.05839026,0.007560709,0.005119146,0.005130899,0.01096067,19.93211,False
1237657593540772058,127.46676583919,38.7282670884124,4.180147,0.1706422,GALAXY,19.75989,18.23465,17.28169,16.81433,16.45648,0.05041108,0.008223682,0.005501226,0.005344696,0.01189933,15.83037,False
1237651823782789277,215.258324538371,5.21732897117485,3.143236,0.1106655,GALAXY,20.21268,18.55315,17.73053,17.28904,17.03428,0.08678383,0.01024345,0.007614797,0.008137345,0.02070308,11.94965,False
1237657606424953049,126.739340479902,37.9381269663267,5.320343,0.06487298,GALAXY,19.12089,17.21684,16.17212,15.73984,15.4008,0.03725133,0.005220896,0.003526333,0.003357327,0.005925742,27.4821,True
1237657606425280586,127.479464898073,38.3947330416271,3.061676,0.0564629,GALAXY,19.79929,18.41838,17.75235,17.38367,17.0997,0.04760065,0.00853763,0.006683656,0.006516711,0.01430031,15.57431,True
1237657627916239029,176.331431803035,51.1033825341904,3.453855,0.0840612,GALAXY,19.80959,18.06611,17.21541,16.80751,16.48641,0.05343521,0.007427107,0.005467729,0.005471744,0.01187036,14.69214,True
1237657627916304583,176.593919958249,51.1192390230665,3.313513,0.07683625,GALAXY,20.01921,18.34204,17.42416,16.99532,16.68009,0.06238621,0.008704162,0.006089998,0.006021427,0.01327747,13.17236,True
1237657627916369958,176.787090317259,50.9997235949542,8.51668,0.05306964,GALAXY,17.01708,15.96394,15.47253,15.16507,14.9246,0.01397513,0.003642557,0.003301907,0.003452226,0.007611822,22.27832,True
1237657627920040009,190.255559506664,51.1778442858897,3.694098,0.1179903,GALAXY,20.37321,18.44236,17.49568,17.09608,16.79193,0.1028912,0.01055141,0.007050801,0.00711385,0.01707438,11.02476,False
1237657627920040015,190.303373067527,51.2725584647718,3.435939,0.1192628,GALAXY,19.45912,18.17684,17.45968,17.08707,16.82875,0.04623424,0.008514847,0.006694449,0.006858018,0.01671781,12.56339,False
1237651822708850879,214.79347860369,4.54762477072642,3.348875,0.07807966,GALAXY,19.40632,18.15054,17.59555,17.25541,17.03296,0.04486021,0.007550464,0.007087858,0.007534649,0.02440152,11.93021,True
1237657628452978820,175.800495221538,51.4103999496423,3.893671,0.1253437,GALAXY,20.10239,17.87622,16.80507,16.37588,16.01685,0.07681218,0.006848522,0.004631155,0.00458012,0.008714859,18.93501,False
1237657628452978853,175.851783349434,51.4080245572999,5.366996,0.1323006,GALAXY,19.75209,18.01108,16.98548,16.53317,16.20993,0.06589766,0.007925626,0.005391856,0.005264275,0.01103051,14.87282,False
1237657628452978862,175.868322678523,51.34518361261,6.875519,0.1332455,GALAXY,19.75344,17.73911,16.64034,16.18461,15.84792,0.07314897,0.00713064,0.0046837,0.00458195,0.009255268,17.10834,False
1237657628452978895,175.928040152423,51.3271820868631,4.867824,0.1463461,GALAXY,18.9823,17.40158,16.71631,16.36751,16.12315,0.03247921,0.005249548,0.004418879,0.004568603,0.009322366,20.95737,False
1237657628452978936,175.951272542273,51.4122287095991,3.794525,0.12527,GALAXY,19.96083,18.0324,16.99928,16.57657,16.21236,0.06701639,0.007306851,0.005014674,0.00494458,0.009721854,17.1308,False
1237661972807024797,210.033113702559,7.79549148300729,4.850112,0.1401609,GALAXY,19.64397,18.1414,17.14483,16.70366,16.38872,0.07081614,0.009223588,0.006207122,0.006038011,0.0136312,16.74929,False
1237657628989915219,175.93657626645,51.9359769120275,6.125477,0.1108979,GALAXY,19.28974,17.87664,17.23028,16.87502,16.59327,0.05521062,0.008455435,0.006639094,0.007043995,0.01923292,10.12251,False
1237657628993847396,190.530611709264,52.1545667166337,3.658589,0.1546884,GALAXY,20.62566,18.71627,17.59985,17.12656,16.7772,0.1246648,0.01179615,0.007368762,0.006929711,0.01739751,10.199,False
1237651755072684144,153.982030485701,2.99972856069222,5.588843,0.09040105,GALAXY,18.38203,17.21235,16.48123,16.04266,15.74634,0.02886331,0.005581057,0.004586082,0.004706043,0.01089485,21.21094,True
1237657629510467868,128.22734710257,35.5998987785822,6.361525,0.1772146,GALAXY,20.232,18.26213,16.99875,16.454,16.13236,0.1174433,0.01019238,0.005777651,0.005076244,0.0122262,14.23308,False
1237662236403499230,210.010656329484,8.21321170950443,5.256433,0.1146347,GALAXY,19.89422,17.96205,16.95466,16.52928,16.18398,0.08275339,0.008550292,0.005544757,0.005200073,0.01097842,19.66795,False
1237662236403564656,210.038587146032,8.14452235092014,7.162258,0.1141315,GALAXY,18.86261,16.87577,15.82728,15.38852,15.01173,0.04055941,0.004842366,0.00335286,0.003179239,0.005691523,32.3783,False
1237657629510599010,128.506995574229,35.7652475503663,6.838027,0.1435667,GALAXY,19.32063,17.65507,16.65286,16.18596,15.85841,0.078614,0.008476111,0.00577614,0.005268767,0.01322123,13.07946,False
1237657629526851826,176.281027347752,52.1892184052783,3.142538,0.1324177,GALAXY,20.24056,18.35526,17.27732,16.77916,16.42492,0.08953793,0.008867793,0.005929924,0.005540295,0.01334921,11.83181,False
1237657629527179411,177.376969548003,52.4132766400136,6.230617,0.05233113,GALAXY,18.09109,16.2395,15.38295,14.96743,14.6426,0.02362025,0.003364723,0.002822713,0.002777191,0.005189905,31.14042,True
1237648722294079645,156.257274191965,0.680853438083616,4.391398,0.1961637,GALAXY,20.73328,18.91544,17.59085,17.11698,16.76105,0.1147154,0.01381663,0.007404526,0.007504198,0.01622852,11.99852,False
1237648722291327165,149.950164917967,0.780141388369683,4.942465,0.08773066,GALAXY,19.23363,17.90659,17.24327,16.81857,16.55905,0.0333536,0.00679013,0.005564869,0.005808606,0.01318288,14.62774,True
1237648722291327155,149.948730510357,0.818812507287487,7.711308,0.2193648,GALAXY,20.85163,18.45322,17.01914,16.47153,16.1092,0.1632767,0.01214674,0.00585681,0.005704509,0.01198772,14.31455,False
1237648722289950980,146.852497989787,0.68702538531147,4.708382,0.06253826,GALAXY,19.9435,18.01724,17.05776,16.62575,16.27789,0.07476704,0.008709376,0.005828584,0.006029906,0.01327321,14.20203,True
1237648722289557665,145.937743251123,0.672064271033784,6.154478,0.1434542,GALAXY,20.85571,18.93751,17.69973,17.21035,16.76273,0.1377034,0.01500019,0.007962598,0.008015014,0.01682604,10.29888,False
1237648721757733115,157.461577211409,0.303265890308832,4.892913,0.07199551,GALAXY,18.97211,17.60156,16.85036,16.44791,16.1522,0.03276903,0.006298135,0.005184555,0.005226404,0.01330011,16.49114,True
1237648721757536501,157.056842690756,0.386919840710276,7.361223,0.1070964,GALAXY,19.19483,17.60935,16.7888,16.36827,15.97582,0.06068131,0.008466311,0.006571658,0.006764883,0.01766435,10.68625,False
1237648721757143285,156.164677879097,0.308908443683385,5.40395,0.1733422,GALAXY,19.73712,18.16778,17.20282,16.68607,16.33974,0.04870088,0.007951743,0.005709083,0.00549806,0.01312667,15.5759,False
1237648721757143184,156.06511024247,0.313890057306053,4.150543,0.09771555,GALAXY,19.04664,17.75015,17.02055,16.62188,16.3522,0.03197928,0.006617073,0.005418706,0.005517734,0.01424163,16.29856,True
1237648721757077761,156.029536984691,0.31237685389467,4.099339,0.09538377,GALAXY,20.01728,18.16084,17.18966,16.77148,16.38128,0.06300805,0.008055534,0.00571855,0.005785937,0.01363849,14.36191,True
1237648721757077755,156.029316414461,0.409284482213951,5.075364,0.1482422,GALAXY,19.2867,17.95832,17.17408,16.74475,16.41903,0.04765308,0.008413192,0.00664913,0.0067458,0.01795156,12.7036,False
1237648721757077706,155.979974681436,0.3610631806915,3.690733,0.09391192,GALAXY,20.20979,18.13934,17.16758,16.71264,16.35098,0.07000548,0.007669514,0.005471651,0.005393805,0.01255033,15.95455,True
1237648721757077638,155.883045865176,0.349157271924914,5.836581,0.09631827,GALAXY,19.07018,17.7382,17.0398,16.61937,16.34582,0.03857351,0.007070342,0.0058586,0.006029803,0.01724483,10.98048,True
1237648721757012168,155.843577967982,0.395004445045927,10.36076,0.09403592,GALAXY,18.96063,17.07247,16.0518,15.64387,15.4062,0.05329425,0.006267948,0.004288584,0.004408107,0.01207499,17.19234,True
1237648721755373912,152.085852666418,0.250631223909088,13.58339,0.0314129,GALAXY,17.36644,16.25931,15.84351,15.61374,15.42557,0.01822185,0.00424496,0.004530049,0.005229156,0.01512813,10.67801,True
1237648721755373839,152.038526427737,0.388212871836429,3.512042,0.06248555,GALAXY,18.51187,16.52615,15.59085,15.17281,14.8194,0.01973172,0.00349947,0.00289947,0.002919769,0.004898947,31.82948,True
1237648721754456209,149.898326307334,0.345465370372063,5.269203,0.171811,GALAXY,20.56279,18.50374,17.24758,16.74745,16.3602,0.1182485,0.01158998,0.006447224,0.006206175,0.01534071,13.32708,False
1237648721753997600,148.982439656739,0.229872354459963,10.58034,0.06247292,GALAXY,19.04115,17.38003,16.6373,16.16045,15.83395,0.04690939,0.006711469,0.005444028,0.005299508,0.01393505,11.25744,True
1237657856073334961,181.186415368945,51.8994905870936,3.466753,0.09231484,GALAXY,18.56297,17.26635,16.60645,16.23299,15.94577,0.02165331,0.004783818,0.004111473,0.004217016,0.008843735,23.04725,True
1237648721222041741,160.114697350554,-0.0205075308437164,3.877154,0.1403162,GALAXY,20.48516,18.65376,17.6424,17.09183,16.73081,0.08079462,0.01042456,0.006931315,0.006532942,0.01551827,19.37362,False
1237648721222041731,160.084322551049,-0.162909376466432,5.469199,0.08177026,GALAXY,19.60486,17.91496,17.05623,16.5504,16.21727,0.0491358,0.006958263,0.005293479,0.00507044,0.01197863,23.00747,True
1237648721221976278,160.065882843493,-0.204704292479201,3.293391,0.1139066,GALAXY,20.44748,18.49702,17.55189,17.15952,16.79049,0.07718705,0.009220071,0.006484407,0.006624511,0.01597816,22.29383,False
1237648721221976086,159.960012289589,-0.0219340326266894,7.656148,0.1339286,GALAXY,19.72817,17.79026,16.66531,16.18359,15.76704,0.0635952,0.00743004,0.004800809,0.004673232,0.01043062,26.92235,False
1237648721221910799,159.901456871183,-0.147197388982142,5.632049,0.0947874,GALAXY,19.46554,17.53807,16.53552,16.08463,15.70325,0.04677136,0.006024424,0.004263036,0.004228595,0.009138559,30.52347,True
1237657856609484946,178.404906167287,52.2486894738921,9.118752,0.07874323,GALAXY,19.25456,17.31711,16.36559,15.9254,15.58558,0.04642237,0.00563716,0.00416561,0.004193659,0.009528625,19.07883,True
1237648721221845221,159.766811480322,-0.0309361551797207,8.969076,0.1327375,GALAXY,19.16208,17.73868,16.90584,16.48139,16.1153,0.05350141,0.008536283,0.00647253,0.006773922,0.01840262,12.29103,False
1237648721221845149,159.728864631054,-0.187610484557901,6.854221,0.1103091,GALAXY,18.88819,17.73005,17.13529,16.76015,16.55101,0.03613567,0.00831931,0.00771145,0.007148755,0.02165215,13.94884,False
1237648721221845089,159.631601710602,-0.0649225606065006,8.618585,0.06400023,GALAXY,18.70474,17.57937,17.05436,16.70817,16.51939,0.03225633,0.007009351,0.006671443,0.007341659,0.02353369,12.38226,True
1237648721221779630,159.601978715527,-0.190076705771781,9.625408,0.1237914,GALAXY,18.65759,17.36591,16.66049,16.25913,15.99489,0.04589243,0.008246081,0.006935966,0.007286322,0.02096824,14.39813,False
1237648721221714095,159.414944988701,-0.18049953031395,6.524494,0.09644731,GALAXY,19.67956,18.19341,17.36634,16.95503,16.66772,0.06353973,0.0101622,0.007733402,0.007921183,0.02138891,15.51593,True
1237648721221714070,159.376782974051,-0.202209816895101,3.117972,0.09639085,GALAXY,20.67845,18.74315,17.66376,17.1882,16.79679,0.08350314,0.01003048,0.006567085,0.006428216,0.01442104,10.72186,True
1237648721219223677,153.649436169026,-0.155260350008884,6.049923,0.09554408,GALAXY,19.28799,17.44256,16.54024,16.12604,15.78613,0.03899029,0.005672517,0.004228046,0.004298251,0.009488087,19.23918,True
1237657857145634895,175.739127296637,52.4655768669316,7.607862,0.02954553,GALAXY,17.33733,16.29913,15.84127,15.58299,15.35635,0.01417599,0.003613351,0.00351822,0.003776197,0.009396518,22.61691,True
1237648721217978556,150.79219928376,-0.100939316367723,5.054527,0.1969385,GALAXY,20.49074,18.65481,17.37543,16.8611,16.52613,0.09331308,0.01171782,0.006235696,0.006016198,0.01452592,11.81103,False
1237648721217782018,150.447978998306,-0.161328068862352,3.859806,0.06505554,GALAXY,19.90286,18.09299,17.17839,16.69507,16.30473,0.05908278,0.008115112,0.005658944,0.005500928,0.01273386,15.06155,True
1237657629527179422,177.414592090165,52.2905770835323,5.828612,0.05253523,GALAXY,18.42415,16.67799,15.85509,15.44928,15.15804,0.02816731,0.003899829,0.00322606,0.003183373,0.006711174,26.79423,True
1237657629527441615,178.337526801474,52.3453274197225,8.803855,0.0485936,GALAXY,17.59004,16.31492,15.72236,15.3327,15.10869,0.02896122,0.003986681,0.003705771,0.004137945,0.01220099,13.0227,True
1237657629530849368,191.164547516648,52.3486578562248,6.127954,0.1072254,GALAXY,19.59049,17.33633,16.21231,15.72406,15.33755,0.0835591,0.005997415,0.004070586,0.003842999,0.008635447,16.66114,False
1237657630047273191,127.68306676697,35.8146534364043,4.452513,0.1355397,GALAXY,20.80593,18.75964,17.67867,17.22397,16.85464,0.1285831,0.01194985,0.007240742,0.00701874,0.01375657,11.56204,False
1237657630064115806,177.477341468901,52.7886958952833,4.05019,0.1706685,GALAXY,20.59268,18.55745,17.4831,17.05927,16.80223,0.1185133,0.01098491,0.006890024,0.007126654,0.01609708,11.88641,False
1237651753467445343,166.238889495143,1.96787429134406,3.516892,0.09493636,GALAXY,20.3478,18.21957,17.23577,16.78246,16.38278,0.09048986,0.008055365,0.005462314,0.005382208,0.01270586,15.2062,True
1237657630064377878,178.545488260647,52.8528545424589,10.06319,0.069856,GALAXY,18.06583,16.33236,15.50366,15.07733,14.79118,0.02897865,0.004172137,0.003245469,0.003357293,0.006524239,20.48201,True
1237657630064377944,178.453509211941,52.8058444335451,8.532556,0.07160952,GALAXY,18.76246,16.96682,16.11907,15.71592,15.39481,0.03954663,0.005192795,0.003900713,0.004060843,0.008029311,18.13534,True
1237657630064377950,178.444489053563,52.9037050416837,8.574914,0.04993337,GALAXY,17.94766,16.02809,15.16381,14.75988,14.44673,0.01990144,0.003127394,0.002558592,0.002605611,0.004201377,33.51744,True
1237657630064377973,178.501265902798,52.9214396982902,9.630362,0.07136904,GALAXY,17.50262,16.12642,15.46065,15.08178,14.85576,0.01742854,0.003398631,0.002926002,0.003066865,0.00613623,19.74495,True
1237657630584471906,128.175916080719,36.6491229667824,9.659198,0.08214653,GALAXY,18.38262,16.94642,16.25995,15.86853,15.62805,0.03824012,0.005647678,0.004559657,0.0045666,0.01074172,11.34426,True
1237657775002943682,128.115456918904,35.4233691225044,4.142734,0.1770587,GALAXY,20.67726,18.77122,17.62882,17.12695,16.77557,0.08646879,0.01038567,0.006728369,0.006378239,0.01464476,13.62714,False
1237657775002943728,128.153012072712,35.4536608943882,3.121327,0.135788,GALAXY,20.64663,18.69508,17.5906,17.13873,16.73344,0.0822007,0.009786987,0.00645563,0.006320653,0.01392977,14.52823,False
1237657775003009217,128.300498093467,35.4861653811336,5.280511,0.0639841,GALAXY,19.24179,17.74592,17.03771,16.60889,16.3051,0.03256953,0.006146342,0.00523557,0.005250244,0.01246652,16.21275,True
1237657775003009326,128.406136981885,35.5302656647609,5.873404,0.1360975,GALAXY,19.82338,17.64755,16.46313,15.97471,15.58623,0.06872278,0.006970708,0.00444856,0.004319022,0.00935778,19.61267,False
1237657775539814646,127.869374936352,35.7407206361035,6.351786,0.1354209,GALAXY,19.57752,18.05714,17.21863,16.74738,16.41959,0.05108515,0.007523816,0.005972515,0.005896524,0.01596777,12.13768,False
1237657775539814684,127.99278598542,35.6844653409775,6.447437,0.135862,GALAXY,18.90123,17.35787,16.47098,16.03671,15.68684,0.03855163,0.005991272,0.004698388,0.004692417,0.0116607,16.95033,False
1237657775539814699,127.872426102826,35.8120285163041,3.465598,0.05825113,GALAXY,19.15765,17.98811,17.49167,17.13413,16.95428,0.02891398,0.006142446,0.005825277,0.006063752,0.01762814,16.62149,True
1237657775539945655,128.101185530067,35.8599779321736,7.008595,0.1367725,GALAXY,19.32298,17.63479,16.65961,16.15729,15.8017,0.05458854,0.007203722,0.005214343,0.005011901,0.01258779,16.23231,False
1237657776614146390,128.521362073581,37.2455524753,6.323728,0.1215873,GALAXY,19.95282,17.88477,16.84963,16.40975,16.05212,0.07797396,0.007587804,0.005190029,0.005433294,0.01176257,18.13133,False
1237657776614342923,128.847014808936,37.6033165532356,5.426657,0.121846,GALAXY,19.44823,17.47317,16.45421,16.02541,15.65562,0.04758861,0.005629614,0.004055695,0.004163702,0.008384922,24.33327,False
1237657855535087757,176.120677876348,51.1955308090759,3.916593,0.06074679,GALAXY,19.7572,17.83764,16.97227,16.57455,16.2778,0.04736282,0.006476308,0.004819849,0.004915617,0.01110495,16.84722,True
1237657855535087786,176.154346013014,51.2099245372533,7.00575,0.1327568,GALAXY,19.83587,17.80652,16.77966,16.32812,15.99929,0.07343233,0.007979593,0.005294843,0.005343584,0.01260583,12.0965,False
1237657855535153178,176.229058322259,51.3288176583822,3.620522,0.1304363,GALAXY,20.5937,18.49536,17.44806,17.02614,16.68875,0.1005965,0.01110666,0.006784614,0.006794617,0.01559327,12.75688,False
1237657855535153293,176.295723178665,51.2861357880242,3.505786,0.1292644,GALAXY,20.04078,17.94415,16.91218,16.4926,16.1178,0.05804798,0.006796787,0.004598286,0.004643232,0.009556847,18.66099,False
1237657855535153312,176.368461377457,51.1478943058436,4.268067,0.13116,GALAXY,20.5164,18.47919,17.42288,16.97079,16.58765,0.09169606,0.009843445,0.006229275,0.006332709,0.01428025,11.77106,False
1237657855535153332,176.372316465689,51.2792800071986,3.22517,0.126351,GALAXY,20.51524,18.65304,17.57332,17.12236,16.72909,0.0800267,0.01003356,0.006285345,0.006365299,0.01401385,12.73299,False
1237657855535218845,176.514924824336,51.2927064115405,8.472735,0.129008,GALAXY,19.28305,17.2445,16.17859,15.75163,15.40575,0.04546239,0.005511593,0.003697252,0.003740815,0.007698962,21.43376,False
